,psu,hhld,season,dist,vdcmun,ward,location_region_HIMALAYAS_HILLS_TERAI,location_province
10339,1517,20,Rainy Season,Baglung,3,3,2,4
10340,1517,19,Rainy Season,Baglung,3,3,2,4
10341,1518,15,Rainy Season,Baglung,10,7,2,4
10342,1518,10,Rainy Season,Baglung,10,7,2,4
10343,1518,1,Winter Season,Baglung,10,7,2,4
10344,1518,16,Winter Season,Baglung,10,7,2,4
10345,1518,7,Winter Season,Baglung,10,7,2,4
10346,1518,14,Winter Season,Baglung,10,7,2,4
10347,1518,20,Rainy Season,Baglung,10,7,2,4
10348,1518,6,Rainy Season,Baglung,10,7,2,4
10349,1518,8,Winter Season,Baglung,10,7,2,4
10350,1518,2,Winter Season,Baglung,10,7,2,4
10351,1518,13,Winter Season,Baglung,10,7,2,4
10352,1518,5,Winter Season,Baglung,10,7,2,4
10353,1518,9,Winter Season,Baglung,10,7,2,4
10354,1518,12,Rainy Season,Baglung,10,7,2,4
10355,1518,4,Rainy Season,Baglung,10,7,2,4
10356,1518,18,Winter Season,Baglung,10,7,2,4
10357,1518,3,Winter Season,Baglung,10,7,2,4
10358,1518,11,Winter Season,Baglung,10,7,2,4
10359,1518,17,Winter Season,Baglung,10,7,2,4
10360,1518,19,Winter Season,Baglung,10,7,2,4
10361,1519,19,Dry Season,Baglung,15,1,2,4
10362,1519,7,Dry Season,Baglung,15,1,2,4
10363,1519,10,Dry Season,Baglung,15,1,2,4
10364,1519,12,Dry Season,Baglung,15,1,2,4
10365,1519,2,Dry Season,Baglung,15,1,2,4
10366,1519,1,Dry Season,Baglung,15,1,2,4
10367,1519,11,Dry Season,Baglung,15,1,2,4
10368,1519,3,Dry Season,Baglung,15,1,2,4
10369,1519,16,Dry Season,Baglung,15,1,2,4
10370,1519,20,Dry Season,Baglung,15,1,2,4
10371,1519,17,Dry Season,Baglung,15,1,2,4
10372,1519,4,Dry Season,Baglung,15,1,2,4
10373,1519,8,Dry Season,Baglung,15,1,2,4
10374,1519,6,Dry Season,Baglung,15,1,2,4
10375,1519,18,Dry Season,Baglung,15,1,2,4
10376,1519,14,Dry Season,Baglung,15,1,2,4
10377,1519,15,Dry Season,Baglung,15,1,2,4
10378,1519,13,Dry Season,Baglung,15,1,2,4
10379,1519,5,Dry Season,Baglung,15,1,2,4
10380,1519,9,Dry Season,Baglung,15,1,2,4
10381,1520,6,Rainy Season,Baglung,15,1,2,4
10382,1520,2,Rainy Season,Baglung,15,1,2,4
10383,1520,4,Rainy Season,Baglung,15,1,2,4
10384,1520,7,Rainy Season,Baglung,15,1,2,4
10385,1520,18,Rainy Season,Baglung,15,1,2,4
10386,1520,1,Rainy Season,Baglung,15,1,2,4
10387,1520,16,Rainy Season,Baglung,15,1,2,4
10388,1520,8,Rainy Season,Baglung,15,1,2,4
10389,1520,11,Rainy Season,Baglung,15,1,2,4
10390,1520,12,Rainy Season,Baglung,15,1,2,4
10391,1520,20,Rainy Season,Baglung,15,1,2,4
10392,1520,9,Rainy Season,Baglung,15,1,2,4
10393,1520,19,Rainy Season,Baglung,15,1,2,4
10394,1520,5,Rainy Season,Baglung,15,1,2,4
10395,1520,17,Rainy Season,Baglung,15,1,2,4
10396,1520,15,Rainy Season,Baglung,15,1,2,4
10397,1520,3,Rainy Season,Baglung,15,1,2,4
10398,1520,10,Rainy Season,Baglung,15,1,2,4
10399,1520,13,Rainy Season,Baglung,15,1,2,4
10400,1520,14,Rainy Season,Baglung,15,1,2,4
10401,1521,6,Winter Season,Baglung,18,8,2,4
10402,1521,10,Winter Season,Baglung,18,8,2,4
10403,1521,18,Winter Season,Baglung,18,8,2,4
10404,1521,8,Winter Season,Baglung,18,8,2,4
10405,1521,13,Winter Season,Baglung,18,8,2,4
10406,1521,12,Winter Season,Baglung,18,8,2,4
10407,1521,5,Winter Season,Baglung,18,8,2,4
10408,1521,7,Winter Season,Baglung,18,8,2,4
10409,1521,3,Winter Season,Baglung,18,8,2,4
10410,1521,20,Winter Season,Baglung,18,8,2,4
10411,1521,14,Winter Season,Baglung,18,8,2,4
10412,1521,16,Winter Season,Baglung,18,8,2,4
10413,1521,2,Winter Season,Baglung,18,8,2,4
10414,1521,19,Winter Season,Baglung,18,8,2,4
10415,1521,17,Winter Season,Baglung,18,8,2,4
10416,1521,1,Winter Season,Baglung,18,8,2,4
10417,1521,4,Winter Season,Baglung,18,8,2,4
10418,1521,9,Winter Season,Baglung,18,8,2,4
10419,1521,15,Winter Season,Baglung,18,8,2,4
10420,1521,11,Winter Season,Baglung,18,8,2,4
10421,1522,20,Rainy Season,Baglung,20,3,2,4
10422,1522,3,Rainy Season,Baglung,20,3,2,4
10423,1522,18,Rainy Season,Baglung,20,3,2,4
10424,1522,17,Rainy Season,Baglung,20,3,2,4
10425,1522,6,Rainy Season,Baglung,20,3,2,4
10426,1522,12,Rainy Season,Baglung,20,3,2,4
10427,1522,13,Rainy Season,Baglung,20,3,2,4
10428,1522,15,Rainy Season,Baglung,20,3,2,4
10429,1522,11,Rainy Season,Baglung,20,3,2,4
10430,1522,19,Rainy Season,Baglung,20,3,2,4
10431,1522,1,Rainy Season,Baglung,20,3,2,4
10432,1522,5,Rainy Season,Baglung,20,3,2,4
10433,1522,10,Rainy Season,Baglung,20,3,2,4
10434,1522,7,Rainy Season,Baglung,20,3,2,4
10435,1522,8,Rainy Season,Baglung,20,3,2,4
10436,1522,9,Rainy Season,Baglung,20,3,2,4
10437,1522,14,Rainy Season,Baglung,20,3,2,4
10438,1522,16,Rainy Season,Baglung,20,3,2,4
10439,1522,2,Rainy Season,Baglung,20,3,2,4
10440,1522,4,Rainy Season,Baglung,20,3,2,4
10441,1523,6,Winter Season,Baglung,27,6,2,4
10442,1523,2,Winter Season,Baglung,27,6,2,4
10443,1523,5,Winter Season,Baglung,27,6,2,4
10444,1523,9,Winter Season,Baglung,27,6,2,4
10445,1523,19,Winter Season,Baglung,27,6,2,4
10446,1523,8,Winter Season,Baglung,27,6,2,4
10447,1523,13,Winter Season,Baglung,27,6,2,4
10448,1523,4,Winter Season,Baglung,27,6,2,4
10449,1523,1,Winter Season,Baglung,27,6,2,4
10450,1523,20,Winter Season,Baglung,27,6,2,4
10451,1523,7,Winter Season,Baglung,27,6,2,4
10452,1523,15,Winter Season,Baglung,27,6,2,4
10453,1523,18,Winter Season,Baglung,27,6,2,4
10454,1523,17,Winter Season,Baglung,27,6,2,4
10455,1523,10,Winter Season,Baglung,27,6,2,4
10456,1523,12,Winter Season,Baglung,27,6,2,4
10457,1523,16,Winter Season,Baglung,27,6,2,4
10458,1523,11,Winter Season,Baglung,27,6,2,4
10459,1523,14,Winter Season,Baglung,27,6,2,4
10460,1523,3,Winter Season,Baglung,27,6,2,4
10461,1524,17,Rainy Season,Baglung,31,1,2,4
10462,1524,20,Rainy Season,Baglung,31,1,2,4
10463,1524,3,Rainy Season,Baglung,31,1,2,4
10464,1524,1,Rainy Season,Baglung,31,1,2,4
10465,1524,4,Rainy Season,Baglung,31,1,2,4
10466,1524,10,Rainy Season,Baglung,31,1,2,4
10467,1524,13,Rainy Season,Baglung,31,1,2,4
10468,1524,16,Rainy Season,Baglung,31,1,2,4
10469,1524,18,Rainy Season,Baglung,31,1,2,4
10470,1524,19,Rainy Season,Baglung,31,1,2,4
10471,1524,11,Rainy Season,Baglung,31,1,2,4
10472,1524,8,Rainy Season,Baglung,31,1,2,4
10473,1524,15,Rainy Season,Baglung,31,1,2,4
10474,1524,6,Rainy Season,Baglung,31,1,2,4
10475,1524,12,Rainy Season,Baglung,31,1,2,4
10476,1524,14,Rainy Season,Baglung,31,1,2,4
10477,1524,5,Rainy Season,Baglung,31,1,2,4
10478,1524,9,Rainy Season,Baglung,31,1,2,4
10479,1524,2,Rainy Season,Baglung,31,1,2,4
10480,1524,7,Rainy Season,Baglung,31,1,2,4
10481,1525,9,Winter Season,Baglung,36,4,2,4
10482,1525,13,Winter Season,Baglung,36,4,2,4
10483,1525,20,Winter Season,Baglung,36,4,2,4
10484,1525,19,Winter Season,Baglung,36,4,2,4
10485,1525,12,Winter Season,Baglung,36,4,2,4
10486,1525,1,Winter Season,Baglung,36,4,2,4
10487,1525,15,Winter Season,Baglung,36,4,2,4
10488,1525,16,Winter Season,Baglung,36,4,2,4
10489,1525,10,Winter Season,Baglung,36,4,2,4
10490,1525,14,Winter Season,Baglung,36,4,2,4
10491,1525,18,Winter Season,Baglung,36,4,2,4
10492,1525,4,Winter Season,Baglung,36,4,2,4
10493,1525,5,Winter Season,Baglung,36,4,2,4
10494,1525,6,Winter Season,Baglung,36,4,2,4
10495,1525,17,Winter Season,Baglung,36,4,2,4
10496,1525,2,Winter Season,Baglung,36,4,2,4
10497,1525,11,Winter Season,Baglung,36,4,2,4
10498,1525,3,Winter Season,Baglung,36,4,2,4
10499,1525,8,Winter Season,Baglung,36,4,2,4
10500,1525,7,Winter Season,Baglung,36,4,2,4
10501,1526,6,Dry Season,Baglung,45,4,2,4
10502,1526,2,Dry Season,Baglung,45,4,2,4
10503,1526,14,Dry Season,Baglung,45,4,2,4
10504,1526,17,Dry Season,Baglung,45,4,2,4
10505,1526,12,Dry Season,Baglung,45,4,2,4
10506,1526,1,Dry Season,Baglung,45,4,2,4
10507,1526,15,Dry Season,Baglung,45,4,2,4
10508,1526,19,Dry Season,Baglung,45,4,2,4
10509,1526,4,Dry Season,Baglung,45,4,2,4
10510,1526,7,Dry Season,Baglung,45,4,2,4
10511,1526,11,Dry Season,Baglung,45,4,2,4
10512,1526,10,Dry Season,Baglung,45,4,2,4
10513,1526,13,Dry Season,Baglung,45,4,2,4
10514,1526,3,Dry Season,Baglung,45,4,2,4
10515,1526,9,Dry Season,Baglung,45,4,2,4
10516,1526,16,Dry Season,Baglung,45,4,2,4
10517,1526,18,Dry Season,Baglung,45,4,2,4
10518,1526,8,Dry Season,Baglung,45,4,2,4
10519,1526,5,Dry Season,Baglung,45,4,2,4
10520,1526,20,Dry Season,Baglung,45,4,2,4
10521,1527,12,Dry Season,Baglung,50,9,2,4
10522,1527,4,Dry Season,Baglung,50,9,2,4
10523,1527,16,Dry Season,Baglung,50,9,2,4
10524,1527,8,Dry Season,Baglung,50,9,2,4
10525,1527,15,Dry Season,Baglung,50,9,2,4
10526,1527,3,Dry Season,Baglung,50,9,2,4
10527,1527,9,Dry Season,Baglung,50,9,2,4
10528,1527,20,Dry Season,Baglung,50,9,2,4
10529,1527,2,Dry Season,Baglung,50,9,2,4
10530,1527,5,Dry Season,Baglung,50,9,2,4
10531,1527,17,Dry Season,Baglung,50,9,2,4
10532,1527,7,Dry Season,Baglung,50,9,2,4
10533,1527,1,Dry Season,Baglung,50,9,2,4
10534,1527,13,Dry Season,Baglung,50,9,2,4
10535,1527,10,Dry Season,Baglung,50,9,2,4
10536,1527,14,Dry Season,Baglung,50,9,2,4
10537,1527,18,Dry Season,Baglung,50,9,2,4
10538,1527,11,Dry Season,Baglung,50,9,2,4
10539,1527,6,Dry Season,Baglung,50,9,2,4
10540,1527,19,Dry Season,Baglung,50,9,2,4
10541,1528,3,Rainy Season,Baglung,58,8,2,4
10542,1528,17,Rainy Season,Baglung,58,8,2,4
10543,1528,12,Rainy Season,Baglung,58,8,2,4
10544,1528,2,Rainy Season,Baglung,58,8,2,4
10545,1528,5,Rainy Season,Baglung,58,8,2,4
10546,1528,18,Rainy Season,Baglung,58,8,2,4
10547,1528,7,Rainy Season,Baglung,58,8,2,4
10548,1528,6,Rainy Season,Baglung,58,8,2,4
10549,1528,10,Rainy Season,Baglung,58,8,2,4
10550,1528,14,Rainy Season,Baglung,58,8,2,4
10551,1528,16,Rainy Season,Baglung,58,8,2,4
10552,1528,19,Rainy Season,Baglung,58,8,2,4
10553,1528,1,Rainy Season,Baglung,58,8,2,4
10554,1528,9,Rainy Season,Baglung,58,8,2,4
10555,1528,4,Rainy Season,Baglung,58,8,2,4
10556,1528,8,Rainy Season,Baglung,58,8,2,4
10557,1528,20,Rainy Season,Baglung,58,8,2,4
10558,1528,11,Rainy Season,Baglung,58,8,2,4
10559,1528,13,Rainy Season,Baglung,58,8,2,4
10560,1528,15,Rainy Season,Baglung,58,8,2,4
10561,1529,12,Winter Season,Gulmi,11,6,2,5
10562,1529,2,Winter Season,Gulmi,11,6,2,5
10563,1529,14,Winter Season,Gulmi,11,6,2,5
10564,1529,9,Winter Season,Gulmi,11,6,2,5
10565,1529,18,Winter Season,Gulmi,11,6,2,5
10566,1529,20,Winter Season,Gulmi,11,6,2,5
10567,1529,6,Winter Season,Gulmi,11,6,2,5
10568,1529,15,Winter Season,Gulmi,11,6,2,5
10569,1529,4,Winter Season,Gulmi,11,6,2,5
10570,1529,17,Winter Season,Gulmi,11,6,2,5
10571,1529,13,Winter Season,Gulmi,11,6,2,5
10572,1529,1,Winter Season,Gulmi,11,6,2,5
10573,1529,11,Winter Season,Gulmi,11,6,2,5
10574,1529,19,Winter Season,Gulmi,11,6,2,5
10575,1529,16,Winter Season,Gulmi,11,6,2,5
10576,1529,10,Winter Season,Gulmi,11,6,2,5
10577,1529,7,Winter Season,Gulmi,11,6,2,5
10578,1529,3,Winter Season,Gulmi,11,6,2,5
10579,1529,5,Winter Season,Gulmi,11,6,2,5
10580,1529,8,Winter Season,Gulmi,11,6,2,5
10581,1530,8,Dry Season,Gulmi,13,9,2,5
10582,1530,6,Dry Season,Gulmi,13,9,2,5
10583,1530,12,Dry Season,Gulmi,13,9,2,5
10584,1530,17,Dry Season,Gulmi,13,9,2,5
10585,1530,5,Dry Season,Gulmi,13,9,2,5
10586,1530,1,Dry Season,Gulmi,13,9,2,5
10587,1530,9,Dry Season,Gulmi,13,9,2,5
10588,1530,15,Dry Season,Gulmi,13,9,2,5
10589,1530,19,Dry Season,Gulmi,13,9,2,5
10590,1530,11,Dry Season,Gulmi,13,9,2,5
10591,1530,16,Dry Season,Gulmi,13,9,2,5
10592,1530,13,Winter Season,Gulmi,13,9,2,5
10593,1530,20,Dry Season,Gulmi,13,9,2,5
10594,1530,2,Dry Season,Gulmi,13,9,2,5
10595,1530,7,Dry Season,Gulmi,13,9,2,5
10596,1530,10,Dry Season,Gulmi,13,9,2,5
10597,1530,4,Dry Season,Gulmi,13,9,2,5
10598,1530,14,Dry Season,Gulmi,13,9,2,5
10599,1530,3,Dry Season,Gulmi,13,9,2,5
10600,1530,18,Dry Season,Gulmi,13,9,2,5
10601,1531,15,Dry Season,Gulmi,27,5,2,5
10602,1531,16,Dry Season,Gulmi,27,5,2,5
10603,1531,3,Dry Season,Gulmi,27,5,2,5
10604,1531,1,Dry Season,Gulmi,27,5,2,5
10605,1531,7,Dry Season,Gulmi,27,5,2,5
10606,1531,5,Dry Season,Gulmi,27,5,2,5
10607,1531,13,Dry Season,Gulmi,27,5,2,5
10608,1531,20,Dry Season,Gulmi,27,5,2,5
10609,1531,10,Dry Season,Gulmi,27,5,2,5
10610,1531,12,Dry Season,Gulmi,27,5,2,5
10611,1531,6,Dry Season,Gulmi,27,5,2,5
10612,1531,9,Dry Season,Gulmi,27,5,2,5
10613,1531,11,Dry Season,Gulmi,27,5,2,5
10614,1531,14,Dry Season,Gulmi,27,5,2,5
10615,1531,2,Dry Season,Gulmi,27,5,2,5
10616,1531,19,Dry Season,Gulmi,27,5,2,5
10617,1531,17,Dry Season,Gulmi,27,5,2,5
10618,1531,4,Dry Season,Gulmi,27,5,2,5
10619,1531,18,Dry Season,Gulmi,27,5,2,5
10620,1531,8,Dry Season,Gulmi,27,5,2,5
10621,1532,12,Dry Season,Gulmi,28,7,2,5
10622,1532,15,Dry Season,Gulmi,28,7,2,5
10623,1532,19,Dry Season,Gulmi,28,7,2,5
10624,1532,13,Dry Season,Gulmi,28,7,2,5
10625,1532,8,Dry Season,Gulmi,28,7,2,5
10626,1532,20,Dry Season,Gulmi,28,7,2,5
10627,1532,18,Dry Season,Gulmi,28,7,2,5
10628,1532,10,Dry Season,Gulmi,28,7,2,5
10629,1532,9,Dry Season,Gulmi,28,7,2,5
10630,1532,1,Dry Season,Gulmi,28,7,2,5
10631,1532,16,Dry Season,Gulmi,28,7,2,5
10632,1532,4,Dry Season,Gulmi,28,7,2,5
10633,1532,3,Dry Season,Gulmi,28,7,2,5
10634,1532,5,Dry Season,Gulmi,28,7,2,5
10635,1532,17,Dry Season,Gulmi,28,7,2,5
10636,1532,11,Dry Season,Gulmi,28,7,2,5
10637,1532,2,Dry Season,Gulmi,28,7,2,5
10638,1532,14,Dry Season,Gulmi,28,7,2,5
10639,1532,6,Dry Season,Gulmi,28,7,2,5
10640,1532,7,Dry Season,Gulmi,28,7,2,5
10641,1533,4,Dry Season,Gulmi,35,3,2,5
10642,1533,8,Dry Season,Gulmi,35,3,2,5
10643,1533,9,Dry Season,Gulmi,35,3,2,5
10644,1533,5,Dry Season,Gulmi,35,3,2,5
10645,1533,1,Dry Season,Gulmi,35,3,2,5
10646,1533,14,Dry Season,Gulmi,35,3,2,5
10647,1533,18,Dry Season,Gulmi,35,3,2,5
10648,1533,17,Dry Season,Gulmi,35,3,2,5
10649,1533,16,Dry Season,Gulmi,35,3,2,5
10650,1533,6,Dry Season,Gulmi,35,3,2,5
10651,1533,7,Dry Season,Gulmi,35,3,2,5
10652,1533,13,Dry Season,Gulmi,35,3,2,5
10653,1533,11,Dry Season,Gulmi,35,3,2,5
10654,1533,15,Dry Season,Gulmi,35,3,2,5
10655,1533,20,Dry Season,Gulmi,35,3,2,5
10656,1533,12,Dry Season,Gulmi,35,3,2,5
10657,1533,3,Dry Season,Gulmi,35,3,2,5
10658,1533,19,Dry Season,Gulmi,35,3,2,5
10659,1533,2,Dry Season,Gulmi,35,3,2,5
10660,1533,10,Dry Season,Gulmi,35,3,2,5
10661,1534,10,Dry Season,Gulmi,40,5,2,5
10662,1534,8,Dry Season,Gulmi,40,5,2,5
10663,1534,17,Dry Season,Gulmi,40,5,2,5
10664,1534,9,Dry Season,Gulmi,40,5,2,5
10665,1534,5,Dry Season,Gulmi,40,5,2,5
10666,1534,19,Dry Season,Gulmi,40,5,2,5
10667,1534,6,Dry Season,Gulmi,40,5,2,5
10668,1534,12,Dry Season,Gulmi,40,5,2,5
10669,1534,20,Dry Season,Gulmi,40,5,2,5
10670,1534,2,Dry Season,Gulmi,40,5,2,5
10671,1534,1,Dry Season,Gulmi,40,5,2,5
10672,1534,18,Dry Season,Gulmi,40,5,2,5
10673,1534,16,Dry Season,Gulmi,40,5,2,5
10674,1534,7,Dry Season,Gulmi,40,5,2,5
10675,1534,11,Dry Season,Gulmi,40,5,2,5
10676,1534,4,Dry Season,Gulmi,40,5,2,5
10677,1534,13,Dry Season,Gulmi,40,5,2,5
10678,1534,14,Dry Season,Gulmi,40,5,2,5
10679,1534,15,Dry Season,Gulmi,40,5,2,5
10680,1534,3,Dry Season,Gulmi,40,5,2,5
10681,1535,4,Rainy Season,Gulmi,76,8,2,5
10682,1535,19,Rainy Season,Gulmi,76,8,2,5
10683,1535,16,Rainy Season,Gulmi,76,8,2,5
10684,1535,1,Rainy Season,Gulmi,76,8,2,5
10685,1535,18,Rainy Season,Gulmi,76,8,2,5
10686,1535,14,Rainy Season,Gulmi,76,8,2,5
10687,1535,10,Rainy Season,Gulmi,76,8,2,5
10688,1535,9,Rainy Season,Gulmi,76,8,2,5
10689,1535,12,Rainy Season,Gulmi,76,8,2,5
10690,1535,8,Rainy Season,Gulmi,76,8,2,5
10691,1535,7,Rainy Season,Gulmi,76,8,2,5
10692,1535,2,Rainy Season,Gulmi,76,8,2,5
10693,1535,5,Rainy Season,Gulmi,76,8,2,5
10694,1535,11,Rainy Season,Gulmi,76,8,2,5
10695,1535,20,Rainy Season,Gulmi,76,8,2,5
10696,1535,13,Rainy Season,Gulmi,76,8,2,5
10697,1535,6,Rainy Season,Gulmi,76,8,2,5
10698,1535,15,Rainy Season,Gulmi,76,8,2,5
10699,1535,17,Rainy Season,Gulmi,76,8,2,5
10700,1535,3,Rainy Season,Gulmi,76,8,2,5
10701,1536,9,Dry Season,Gulmi,77,3,2,5
10702,1536,5,Dry Season,Gulmi,77,3,2,5
10703,1536,16,Dry Season,Gulmi,77,3,2,5
10704,1536,12,Dry Season,Gulmi,77,3,2,5
10705,1536,13,Dry Season,Gulmi,77,3,2,5
10706,1536,1,Dry Season,Gulmi,77,3,2,5
10707,1536,8,Dry Season,Gulmi,77,3,2,5
10708,1536,18,Dry Season,Gulmi,77,3,2,5
10709,1536,14,Dry Season,Gulmi,77,3,2,5
10710,1536,10,Dry Season,Gulmi,77,3,2,5
10711,1536,17,Dry Season,Gulmi,77,3,2,5
10712,1536,20,Dry Season,Gulmi,77,3,2,5
10713,1536,6,Dry Season,Gulmi,77,3,2,5
10714,1536,2,Dry Season,Gulmi,77,3,2,5
10715,1536,7,Dry Season,Gulmi,77,3,2,5
10716,1536,19,Dry Season,Gulmi,77,3,2,5
10717,1536,15,Dry Season,Gulmi,77,3,2,5
10718,1536,11,Dry Season,Gulmi,77,3,2,5
10719,1536,3,Dry Season,Gulmi,77,3,2,5
10720,1536,4,Dry Season,Gulmi,77,3,2,5
10721,1537,3,Rainy Season,Gulmi,72,3,2,5
10722,1537,1,Rainy Season,Gulmi,72,3,2,5
10723,1537,6,Rainy Season,Gulmi,72,3,2,5
10724,1537,13,Rainy Season,Gulmi,72,3,2,5
10725,1537,19,Rainy Season,Gulmi,72,3,2,5
10726,1537,5,Rainy Season,Gulmi,72,3,2,5
10727,1537,12,Rainy Season,Gulmi,72,3,2,5
10728,1537,11,Rainy Season,Gulmi,72,3,2,5
10729,1537,18,Rainy Season,Gulmi,72,3,2,5
10730,1537,20,Rainy Season,Gulmi,72,3,2,5
10731,1537,4,Rainy Season,Gulmi,72,3,2,5
10732,1537,9,Rainy Season,Gulmi,72,3,2,5
10733,1537,10,Rainy Season,Gulmi,72,3,2,5
10734,1537,7,Rainy Season,Gulmi,72,3,2,5
10735,1537,16,Rainy Season,Gulmi,72,3,2,5
10736,1537,8,Rainy Season,Gulmi,72,3,2,5
10737,1537,17,Rainy Season,Gulmi,72,3,2,5
10738,1537,15,Rainy Season,Gulmi,72,3,2,5
10739,1537,14,Rainy Season,Gulmi,72,3,2,5
10740,1537,2,Rainy Season,Gulmi,72,3,2,5
10741,1538,11,Winter Season,Palpa,9,9,2,5
10742,1538,18,Winter Season,Palpa,9,9,2,5
10743,1538,19,Winter Season,Palpa,9,9,2,5
10744,1538,20,Winter Season,Palpa,9,9,2,5
10745,1538,16,Winter Season,Palpa,9,9,2,5
10746,1538,2,Winter Season,Palpa,9,9,2,5
10747,1538,15,Winter Season,Palpa,9,9,2,5
10748,1538,4,Winter Season,Palpa,9,9,2,5
10749,1538,8,Winter Season,Palpa,9,9,2,5
10750,1538,9,Winter Season,Palpa,9,9,2,5
10751,1538,14,Winter Season,Palpa,9,9,2,5
10752,1538,6,Winter Season,Palpa,9,9,2,5
10753,1538,10,Winter Season,Palpa,9,9,2,5
10754,1538,3,Winter Season,Palpa,9,9,2,5
10755,1538,17,Winter Season,Palpa,9,9,2,5
10756,1538,5,Winter Season,Palpa,9,9,2,5
10757,1538,13,Winter Season,Palpa,9,9,2,5
10758,1538,7,Winter Season,Palpa,9,9,2,5
10759,1538,12,Winter Season,Palpa,9,9,2,5
10760,1538,1,Winter Season,Palpa,9,9,2,5
10761,1539,1,Rainy Season,Palpa,12,2,2,5
10762,1539,3,Rainy Season,Palpa,12,2,2,5
10763,1539,14,Rainy Season,Palpa,12,2,2,5
10764,1539,7,Rainy Season,Palpa,12,2,2,5
10765,1539,8,Rainy Season,Palpa,12,2,2,5
10766,1539,20,Rainy Season,Palpa,12,2,2,5
10767,1539,11,Rainy Season,Palpa,12,2,2,5
10768,1539,17,Rainy Season,Palpa,12,2,2,5
10769,1539,6,Rainy Season,Palpa,12,2,2,5
10770,1539,15,Rainy Season,Palpa,12,2,2,5
10771,1539,18,Rainy Season,Palpa,12,2,2,5
10772,1539,10,Rainy Season,Palpa,12,2,2,5
10773,1539,2,Rainy Season,Palpa,12,2,2,5
10774,1539,9,Rainy Season,Palpa,12,2,2,5
10775,1539,16,Rainy Season,Palpa,12,2,2,5
10776,1539,19,Rainy Season,Palpa,12,2,2,5
10777,1539,5,Rainy Season,Palpa,12,2,2,5
10778,1539,12,Rainy Season,Palpa,12,2,2,5
10779,1539,13,Rainy Season,Palpa,12,2,2,5
10780,1539,4,Rainy Season,Palpa,12,2,2,5
10781,1540,13,Rainy Season,Palpa,12,4,2,5
10782,1540,4,Rainy Season,Palpa,12,4,2,5
10783,1540,10,Rainy Season,Palpa,12,4,2,5
10784,1540,19,Rainy Season,Palpa,12,4,2,5
10785,1540,2,Rainy Season,Palpa,12,4,2,5
10786,1540,17,Rainy Season,Palpa,12,4,2,5
10787,1540,11,Rainy Season,Palpa,12,4,2,5
10788,1540,15,Rainy Season,Palpa,12,4,2,5
10789,1540,3,Rainy Season,Palpa,12,4,2,5
10790,1540,12,Rainy Season,Palpa,12,4,2,5
10791,1540,1,Rainy Season,Palpa,12,4,2,5
10792,1540,7,Rainy Season,Palpa,12,4,2,5
10793,1540,14,Rainy Season,Palpa,12,4,2,5
10794,1540,5,Rainy Season,Palpa,12,4,2,5
10795,1540,9,Rainy Season,Palpa,12,4,2,5
10796,1540,16,Rainy Season,Palpa,12,4,2,5
10797,1540,8,Rainy Season,Palpa,12,4,2,5
10798,1540,20,Rainy Season,Palpa,12,4,2,5
10799,1540,6,Rainy Season,Palpa,12,4,2,5
10800,1540,18,Rainy Season,Palpa,12,4,2,5
10801,1541,14,Dry Season,Palpa,32,1,2,5
10802,1541,5,Dry Season,Palpa,32,1,2,5
10803,1541,7,Dry Season,Palpa,32,1,2,5
10804,1541,13,Dry Season,Palpa,32,1,2,5
10805,1541,19,Dry Season,Palpa,32,1,2,5
10806,1541,18,Dry Season,Palpa,32,1,2,5
10807,1541,17,Dry Season,Palpa,32,1,2,5
10808,1541,15,Dry Season,Palpa,32,1,2,5
10809,1541,4,Dry Season,Palpa,32,1,2,5
10810,1541,2,Dry Season,Palpa,32,1,2,5
10811,1541,9,Dry Season,Palpa,32,1,2,5
10812,1541,12,Dry Season,Palpa,32,1,2,5
10813,1541,16,Dry Season,Palpa,32,1,2,5
10814,1541,11,Dry Season,Palpa,32,1,2,5
10815,1541,20,Dry Season,Palpa,32,1,2,5
10816,1541,1,Dry Season,Palpa,32,1,2,5
10817,1541,6,Dry Season,Palpa,32,1,2,5
10818,1541,3,Dry Season,Palpa,32,1,2,5
10819,1541,10,Dry Season,Palpa,32,1,2,5
10820,1541,8,Dry Season,Palpa,32,1,2,5
10821,1542,10,Rainy Season,Palpa,34,7,2,5
10822,1542,16,Rainy Season,Palpa,34,7,2,5
10823,1542,14,Rainy Season,Palpa,34,7,2,5
10824,1542,3,Rainy Season,Palpa,34,7,2,5
10825,1542,2,Rainy Season,Palpa,34,7,2,5
10826,1542,15,Rainy Season,Palpa,34,7,2,5
10827,1542,7,Rainy Season,Palpa,34,7,2,5
10828,1542,20,Rainy Season,Palpa,34,7,2,5
10829,1542,11,Rainy Season,Palpa,34,7,2,5
10830,1542,1,Rainy Season,Palpa,34,7,2,5
10831,1542,8,Rainy Season,Palpa,34,7,2,5
10832,1542,4,Rainy Season,Palpa,34,7,2,5
10833,1542,5,Rainy Season,Palpa,34,7,2,5
10834,1542,6,Rainy Season,Palpa,34,7,2,5
10835,1542,12,Rainy Season,Palpa,34,7,2,5
10836,1542,19,Rainy Season,Palpa,34,7,2,5
10837,1542,9,Rainy Season,Palpa,34,7,2,5
10838,1542,13,Rainy Season,Palpa,34,7,2,5
10839,1542,17,Rainy Season,Palpa,34,7,2,5
10840,1542,18,Rainy Season,Palpa,34,7,2,5
10841,1543,8,Rainy Season,Palpa,56,3,2,5
